what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430500365214
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430500369075
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430500623223
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430500625482
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430500627979
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430500629723
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430500694593
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430500698795
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430500698989
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430500701773
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430500704825
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430500706279
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430500974711
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430500976949
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430500977973
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430500998082
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430501317734
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430501319403
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430501320363
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430501332597
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430501335191
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430501335782
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430502069667
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430502070442
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430502071857
