what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430496677811
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430496678824
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430496680879
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430497014218
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430497016629
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430497017596
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430497024856
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430497024984
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430497025666
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430497029492
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430497030050
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430497043311
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430497044114
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430497119664
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430497121278
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430497130944
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430497131950
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430497211340
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430497212976
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430497213939
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430497214953
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430497216490
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430497222153
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430497227763
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1430497228410
