what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1429288351094
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1429288358774
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1429288359526
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1429288362023
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1429288362735
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1429288379331
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1429288379490
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1429288379650
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1429288379811
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1429288380010
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1429288380639
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1429288387331
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1429288387451
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1429288387795
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1429288388262
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1429288390234
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1429288467568
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1429288632880
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1429288650392
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1429288650907
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1429288652780
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1429288653259
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1429288732363
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1429288827063
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1429288828090
