what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1429287630594
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1429287630617
started,bundle,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui",1429287630643
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1429287630644
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1429287630644
started,bundle,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.ide",1429287630667
started,bundle,org.eclipse.ui.navigator,3.4.0.I20090525-2000,"org.eclipse.ui.navigator",1429287630667
started,bundle,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.resources",1429287630667
started,bundle,org.eclipse.ui.net,1.2.0.I20090430-0408,"org.eclipse.ui.net",1429287630667
started,bundle,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views",1429287630668
started,bundle,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"org.eclipse.ui.workbench",1429287630668
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1429287630683
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1429287630683
os,sysinfo,,,"win32",1429287630685
arch,sysinfo,,,"x86",1429287630685
ws,sysinfo,,,"win32",1429287630685
locale,sysinfo,,,"en_US",1429287630685
processors,sysinfo,,,"8",1429287630685
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1429287630685
java.runtime.version,sysinfo,,,"1.6.0_11-b03",1429287630685
java.specification.name,sysinfo,,,"Java Platform API Specification",1429287630685
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1429287630685
java.specification.version,sysinfo,,,"1.6",1429287630685
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1429287630685
java.version,sysinfo,,,"1.6.0_11",1429287630685
